time,TSURF,GWETTOP,PRECSNO,RH2M,WS2M,lat,lon,TSURF_FAHREN,state,county
2018-10-31,289.34375,0.7265625,0.0,80.5,1.8125,35.4168,-80.5883,61.41875,NC,Cabarrus
2018-11-30,280.40625,0.8359375,7.62939453125e-06,84.75,2.015625,35.4168,-80.5883,45.33125,NC,Cabarrus
2018-12-31,278.7421875,0.8984375,2.288818359375e-05,86.875,1.921875,35.4168,-80.5883,42.3359375,NC,Cabarrus
2019-01-31,277.0546875,0.9453125,7.62939453125e-06,84.375,2.109375,35.4168,-80.5883,39.2984375,NC,Cabarrus
2019-02-28,280.5703125,0.9296875,0.0,85.8125,2.140625,35.4168,-80.5883,45.6265625,NC,Cabarrus
2019-03-31,281.7421875,0.921875,0.0,80.375,2.1640625,35.4168,-80.5883,47.7359375,NC,Cabarrus
2019-04-30,288.921875,0.875,0.0,81.1875,2.2734375,35.4168,-80.5883,60.659375,NC,Cabarrus
2019-05-31,295.140625,0.7890625,0.0,80.375,1.84375,35.4168,-80.5883,71.853125,NC,Cabarrus
2019-06-30,296.6171875,0.6875,0.0,77.5625,1.8203125,35.4168,-80.5883,74.51093750000001,NC,Cabarrus
2019-07-31,300.6484375,0.5625,0.0,69.3125,1.4296875,35.4168,-80.5883,81.7671875,NC,Cabarrus
2019-08-31,299.9453125,0.5390625,0.0,70.5625,1.296875,35.4168,-80.5883,80.5015625,NC,Cabarrus
2019-09-30,300.34375,0.4453125,0.0,60.875,1.46875,35.4168,-80.5883,81.21875,NC,Cabarrus
2019-10-31,293.03125,0.4609375,0.0,67.0625,1.84375,35.4168,-80.5883,68.05625,NC,Cabarrus
2019-11-30,280.3359375,0.6640625,0.0,75.25,1.9296875,35.4168,-80.5883,45.2046875,NC,Cabarrus
2019-12-31,279.3984375,0.78125,0.0,81.6875,2.0078125,35.4168,-80.5883,43.5171875,NC,Cabarrus
2020-01-31,279.15625,0.859375,0.0,84.0,2.21875,35.4168,-80.5883,43.08125,NC,Cabarrus
2020-02-29,280.28125,0.9140625,0.0,86.0,2.46875,35.4168,-80.5883,45.10625,NC,Cabarrus
2020-03-31,285.765625,0.890625,0.0,84.5,2.2734375,35.4168,-80.5883,54.978125000000006,NC,Cabarrus
2020-04-30,287.4921875,0.84375,0.0,76.6875,2.546875,35.4168,-80.5883,58.0859375,NC,Cabarrus
2020-05-31,291.1171875,0.828125,0.0,81.75,2.1640625,35.4168,-80.5883,64.6109375,NC,Cabarrus
2020-06-30,296.203125,0.8046875,0.0,82.0,1.9140625,35.4168,-80.5883,73.765625,NC,Cabarrus
2020-07-31,300.1171875,0.640625,0.0,76.75,1.28125,35.4168,-80.5883,80.8109375,NC,Cabarrus
2020-08-31,298.9296875,0.65625,0.0,80.875,1.34375,35.4168,-80.5883,78.6734375,NC,Cabarrus
2020-09-30,294.0234375,0.671875,0.0,80.9375,1.84375,35.4168,-80.5883,69.8421875,NC,Cabarrus
2020-10-31,289.9921875,0.71875,0.0,82.8125,1.6015625,35.4168,-80.5883,62.5859375,NC,Cabarrus
2020-11-30,284.5546875,0.78125,0.0,81.0,1.8046875,35.4168,-80.5883,52.798437500000006,NC,Cabarrus
2020-12-31,277.1796875,0.84375,0.0,83.75,1.9375,35.4168,-80.5883,39.5234375,NC,Cabarrus
2021-01-31,276.734375,0.8828125,5.1683164201676846e-06,84.75,1.8515625,35.4168,-80.5883,38.721875,NC,Cabarrus
2021-02-28,277.0859375,0.9140625,2.261571353301406e-05,86.25,2.3359375,35.4168,-80.5883,39.3546875,NC,Cabarrus
2021-03-31,284.1484375,0.8984375,0.0,79.9375,2.2265625,35.4168,-80.5883,52.0671875,NC,Cabarrus
2021-04-30,287.640625,0.84375,2.9103830456733704e-10,74.25,2.25,35.4168,-80.5883,58.353125000000006,NC,Cabarrus
2021-05-31,292.3046875,0.703125,0.0,73.875,1.8828125,35.4168,-80.5883,66.7484375,NC,Cabarrus
2021-06-30,298.1171875,0.5703125,0.0,73.875,1.7421875,35.4168,-80.5883,77.2109375,NC,Cabarrus
2021-07-31,300.5,0.53125,0.0,69.1875,1.6015625,35.4168,-80.5883,81.5,NC,Cabarrus
2021-08-31,300.1328125,0.546875,0.0,71.25,1.3984375,35.4168,-80.5883,80.83906250000001,NC,Cabarrus
2021-09-30,296.2109375,0.5234375,0.0,68.8125,1.53125,35.4168,-80.5883,73.7796875,NC,Cabarrus
2021-10-31,291.984375,0.5234375,0.0,72.4375,1.7890625,35.4168,-80.5883,66.171875,NC,Cabarrus
2021-11-30,281.703125,0.515625,0.0,62.8125,1.96875,35.4168,-80.5883,47.665625,NC,Cabarrus
2021-12-31,282.71875,0.53125,0.0,75.625,2.0546875,35.4168,-80.5883,49.493750000000006,NC,Cabarrus
1981-01-31,272.7265625,0.6875,7.62939453125e-06,74.0,2.046875,35.2633,-80.8544,31.5078125,NC,Mecklenburg
1981-02-28,277.578125,0.7421875,0.0,75.0,2.5,35.2633,-80.8544,40.240625,NC,Mecklenburg
1981-03-31,280.5625,0.71875,0.0,70.625,2.5546875,35.2633,-80.8544,45.6125,NC,Mecklenburg
1981-04-30,289.96875,0.625,0.0,69.125,2.671875,35.2633,-80.8544,62.54375,NC,Mecklenburg
1981-05-31,292.953125,0.5390625,0.0,61.8125,2.2109375,35.2633,-80.8544,67.915625,NC,Mecklenburg
1981-06-30,299.59375,0.59375,0.0,68.625,1.7109375,35.2633,-80.8544,79.86875,NC,Mecklenburg
1981-07-31,300.34375,0.546875,0.0,69.5625,1.6328125,35.2633,-80.8544,81.21875,NC,Mecklenburg
1981-08-31,298.3984375,0.53125,0.0,69.25,1.78125,35.2633,-80.8544,77.7171875,NC,Mecklenburg
1981-09-30,294.3046875,0.546875,0.0,63.8125,1.5703125,35.2633,-80.8544,70.3484375,NC,Mecklenburg
1981-10-31,287.4296875,0.515625,0.0,64.375,2.125,35.2633,-80.8544,57.9734375,NC,Mecklenburg
1981-11-30,281.203125,0.578125,0.0,71.125,1.890625,35.2633,-80.8544,46.765625,NC,Mecklenburg
1981-12-31,274.546875,0.6796875,2.288818359375e-05,78.5625,2.2421875,35.2633,-80.8544,34.784375,NC,Mecklenburg
1982-01-31,272.546875,0.8515625,7.62939453125e-06,83.625,2.4375,35.2633,-80.8544,31.184375,NC,Mecklenburg
1982-02-28,278.0078125,0.8984375,2.288818359375e-05,85.0625,2.28125,35.2633,-80.8544,41.0140625,NC,Mecklenburg
1982-03-31,282.703125,0.8984375,0.0,84.3125,2.140625,35.2633,-80.8544,49.465625,NC,Mecklenburg
1982-04-30,285.21875,0.84375,0.0,76.6875,2.4765625,35.2633,-80.8544,53.993750000000006,NC,Mecklenburg
1982-05-31,293.5703125,0.765625,0.0,78.3125,1.4375,35.2633,-80.8544,69.02656250000001,NC,Mecklenburg
1982-06-30,295.859375,0.7578125,0.0,81.6875,1.7421875,35.2633,-80.8544,73.146875,NC,Mecklenburg
1982-07-31,298.1171875,0.65625,0.0,80.3125,1.6171875,35.2633,-80.8544,77.2109375,NC,Mecklenburg
1982-08-31,297.703125,0.59375,0.0,73.375,1.6484375,35.2633,-80.8544,76.465625,NC,Mecklenburg
1982-09-30,294.703125,0.5,0.0,65.875,1.671875,35.2633,-80.8544,71.06562500000001,NC,Mecklenburg
1982-10-31,288.1875,0.5546875,0.0,70.75,1.703125,35.2633,-80.8544,59.337500000000006,NC,Mecklenburg
1982-11-30,282.46875,0.6875,0.0,81.1875,1.796875,35.2633,-80.8544,49.04375,NC,Mecklenburg
1982-12-31,279.9453125,0.7890625,0.0,86.6875,2.03125,35.2633,-80.8544,44.5015625,NC,Mecklenburg
1983-01-31,274.578125,0.828125,7.62939453125e-06,82.8125,2.2109375,35.2633,-80.8544,34.840625,NC,Mecklenburg
1983-02-28,275.90625,0.890625,3.0517578125e-05,83.1875,2.2578125,35.2633,-80.8544,37.23125,NC,Mecklenburg
1983-03-31,281.8046875,0.90625,0.0,82.375,2.65625,35.2633,-80.8544,47.8484375,NC,Mecklenburg
1983-04-30,284.703125,0.9140625,0.0,81.75,2.3984375,35.2633,-80.8544,53.065625,NC,Mecklenburg
1983-05-31,290.953125,0.8359375,0.0,79.125,2.2890625,35.2633,-80.8544,64.31562500000001,NC,Mecklenburg
1983-06-30,295.3125,0.7109375,0.0,77.125,1.46875,35.2633,-80.8544,72.1625,NC,Mecklenburg
1983-07-31,300.640625,0.5390625,0.0,63.9375,1.4765625,35.2633,-80.8544,81.75312500000001,NC,Mecklenburg
1983-08-31,302.1640625,0.453125,0.0,56.8125,1.4453125,35.2633,-80.8544,84.49531250000001,NC,Mecklenburg
1983-09-30,295.421875,0.4921875,0.0,63.0,1.859375,35.2633,-80.8544,72.359375,NC,Mecklenburg
1983-10-31,288.640625,0.53125,0.0,69.625,1.890625,35.2633,-80.8544,60.153125,NC,Mecklenburg
1983-11-30,281.84375,0.625,0.0,76.4375,2.0703125,35.2633,-80.8544,47.91875,NC,Mecklenburg
1983-12-31,274.984375,0.84375,7.62939453125e-06,82.25,2.3671875,35.2633,-80.8544,35.571875,NC,Mecklenburg
1984-01-31,272.953125,0.890625,7.62939453125e-06,84.125,1.8359375,35.2633,-80.8544,31.915625,NC,Mecklenburg
1984-02-29,278.5234375,0.9140625,1.52587890625e-05,84.125,2.328125,35.2633,-80.8544,41.9421875,NC,Mecklenburg
1984-03-31,281.3125,0.9140625,0.0,81.3125,2.5,35.2633,-80.8544,46.9625,NC,Mecklenburg
1984-04-30,286.03125,0.8984375,0.0,82.5625,2.34375,35.2633,-80.8544,55.45625,NC,Mecklenburg
1984-05-31,291.1484375,0.8515625,0.0,79.9375,2.375,35.2633,-80.8544,64.66718750000001,NC,Mecklenburg
1984-06-30,296.4453125,0.75,0.0,79.625,1.5703125,35.2633,-80.8544,74.2015625,NC,Mecklenburg
1984-07-31,296.6328125,0.7109375,0.0,82.1875,1.671875,35.2633,-80.8544,74.5390625,NC,Mecklenburg
1984-08-31,297.359375,0.6796875,0.0,78.0625,1.390625,35.2633,-80.8544,75.84687500000001,NC,Mecklenburg
1984-09-30,294.0078125,0.5,0.0,63.5,2.0703125,35.2633,-80.8544,69.8140625,NC,Mecklenburg
1984-10-31,292.7421875,0.5078125,0.0,72.5,1.546875,35.2633,-80.8544,67.5359375,NC,Mecklenburg
1984-11-30,280.6875,0.5390625,0.0,64.625,2.0625,35.2633,-80.8544,45.8375,NC,Mecklenburg
1984-12-31,280.9140625,0.6328125,7.62939453125e-06,81.75,1.78125,35.2633,-80.8544,46.2453125,NC,Mecklenburg
1985-01-31,272.78125,0.71875,7.62939453125e-06,76.75,2.6015625,35.2633,-80.8544,31.60625,NC,Mecklenburg
1985-02-28,276.28125,0.8203125,1.52587890625e-05,80.75,2.1796875,35.2633,-80.8544,37.90625,NC,Mecklenburg
1985-03-31,282.609375,0.7734375,7.62939453125e-06,76.0625,2.484375,35.2633,-80.8544,49.296875,NC,Mecklenburg
1985-04-30,288.6484375,0.65625,0.0,68.25,2.2421875,35.2633,-80.8544,60.1671875,NC,Mecklenburg
1985-05-31,293.25,0.578125,0.0,68.8125,1.8125,35.2633,-80.8544,68.45,NC,Mecklenburg
1985-06-30,298.1171875,0.546875,0.0,64.375,1.8828125,35.2633,-80.8544,77.2109375,NC,Mecklenburg
1985-07-31,299.3828125,0.546875,0.0,70.1875,1.65625,35.2633,-80.8544,79.4890625,NC,Mecklenburg
1985-08-31,297.1796875,0.640625,0.0,76.75,1.625,35.2633,-80.8544,75.5234375,NC,Mecklenburg
1985-09-30,294.234375,0.5703125,0.0,67.9375,1.65625,35.2633,-80.8544,70.22187500000001,NC,Mecklenburg
1985-10-31,290.53125,0.578125,0.0,75.6875,1.7421875,35.2633,-80.8544,63.556250000000006,NC,Mecklenburg
1985-11-30,286.609375,0.75,0.0,88.625,1.875,35.2633,-80.8544,56.496875,NC,Mecklenburg
1985-12-31,275.0234375,0.8125,0.0,78.5,2.125,35.2633,-80.8544,35.6421875,NC,Mecklenburg
1986-01-31,273.828125,0.8046875,0.0,79.625,2.1484375,35.2633,-80.8544,33.490625,NC,Mecklenburg
1986-02-28,279.03125,0.8046875,0.0,85.0,2.0,35.2633,-80.8544,42.85625,NC,Mecklenburg
1986-03-31,282.453125,0.7890625,0.0,75.875,2.4609375,35.2633,-80.8544,49.015625,NC,Mecklenburg
1986-04-30,288.53125,0.65625,0.0,68.125,2.234375,35.2633,-80.8544,59.95625,NC,Mecklenburg
1986-05-31,294.390625,0.515625,0.0,65.0,1.890625,35.2633,-80.8544,70.50312500000001,NC,Mecklenburg
1986-06-30,301.4375,0.4296875,0.0,55.625,1.96875,35.2633,-80.8544,83.1875,NC,Mecklenburg
1986-07-31,304.2890625,0.4296875,0.0,53.9375,1.5546875,35.2633,-80.8544,88.3203125,NC,Mecklenburg
1986-08-31,297.7265625,0.5859375,0.0,75.25,1.8828125,35.2633,-80.8544,76.5078125,NC,Mecklenburg
1986-09-30,295.3515625,0.59375,0.0,75.5625,1.6328125,35.2633,-80.8544,72.2328125,NC,Mecklenburg
1986-10-31,289.859375,0.5390625,0.0,69.0,1.796875,35.2633,-80.8544,62.346875,NC,Mecklenburg
1986-11-30,283.6484375,0.6875,7.62939453125e-06,86.5625,1.875,35.2633,-80.8544,51.1671875,NC,Mecklenburg
1986-12-31,276.375,0.8046875,0.0,83.625,1.7890625,35.2633,-80.8544,38.075,NC,Mecklenburg
1987-01-31,273.34375,0.8671875,3.814697265625e-05,86.625,2.265625,35.2633,-80.8544,32.61875,NC,Mecklenburg
1987-02-28,275.3203125,0.890625,3.814697265625e-05,82.25,2.09375,35.2633,-80.8544,36.1765625,NC,Mecklenburg
1987-03-31,280.9453125,0.921875,0.0,82.6875,2.09375,35.2633,-80.8544,46.3015625,NC,Mecklenburg
1987-04-30,285.3046875,0.890625,0.0,81.4375,2.4296875,35.2633,-80.8544,54.1484375,NC,Mecklenburg
1987-05-31,293.375,0.796875,0.0,81.25,1.59375,35.2633,-80.8544,68.67500000000001,NC,Mecklenburg
1987-06-30,297.28125,0.6484375,0.0,75.625,1.6640625,35.2633,-80.8544,75.70625000000001,NC,Mecklenburg
1987-07-31,300.6484375,0.5625,0.0,67.25,1.46875,35.2633,-80.8544,81.7671875,NC,Mecklenburg
1987-08-31,301.5859375,0.4765625,0.0,62.4375,1.734375,35.2633,-80.8544,83.4546875,NC,Mecklenburg
1987-09-30,294.8984375,0.625,0.0,76.4375,1.546875,35.2633,-80.8544,71.41718750000001,NC,Mecklenburg
1987-10-31,284.9140625,0.5390625,0.0,62.25,1.8515625,35.2633,-80.8544,53.4453125,NC,Mecklenburg
1987-11-30,282.75,0.59375,0.0,73.4375,1.9453125,35.2633,-80.8544,49.55,NC,Mecklenburg
1987-12-31,277.9140625,0.75,0.0,80.6875,2.03125,35.2633,-80.8544,40.8453125,NC,Mecklenburg
1988-01-31,272.1953125,0.8203125,1.52587890625e-05,85.125,2.0390625,35.2633,-80.8544,30.5515625,NC,Mecklenburg
1988-02-29,276.71875,0.8359375,0.0,76.75,2.296875,35.2633,-80.8544,38.69375,NC,Mecklenburg
1988-03-31,281.984375,0.8046875,0.0,77.5,2.296875,35.2633,-80.8544,48.171875,NC,Mecklenburg
1988-04-30,286.7734375,0.734375,0.0,74.625,2.6015625,35.2633,-80.8544,56.7921875,NC,Mecklenburg
1988-05-31,292.7734375,0.578125,0.0,65.6875,1.8671875,35.2633,-80.8544,67.5921875,NC,Mecklenburg
1988-06-30,299.0859375,0.484375,0.0,53.6875,1.640625,35.2633,-80.8544,78.9546875,NC,Mecklenburg
1988-07-31,301.3671875,0.484375,0.0,60.25,1.6171875,35.2633,-80.8544,83.0609375,NC,Mecklenburg
1988-08-31,301.15625,0.5078125,0.0,65.25,1.4921875,35.2633,-80.8544,82.68125,NC,Mecklenburg
1988-09-30,294.234375,0.6171875,0.0,77.1875,1.7109375,35.2633,-80.8544,70.22187500000001,NC,Mecklenburg
1988-10-31,284.703125,0.6171875,0.0,70.75,1.9765625,35.2633,-80.8544,53.065625,NC,Mecklenburg
1988-11-30,281.9921875,0.65625,0.0,78.375,2.2109375,35.2633,-80.8544,48.1859375,NC,Mecklenburg
1988-12-31,275.7734375,0.703125,0.0,78.875,1.921875,35.2633,-80.8544,36.9921875,NC,Mecklenburg
1989-01-31,278.0625,0.75,0.0,80.4375,2.0390625,35.2633,-80.8544,41.1125,NC,Mecklenburg
1989-02-28,278.2578125,0.7578125,1.52587890625e-05,82.0625,2.6015625,35.2633,-80.8544,41.4640625,NC,Mecklenburg
1989-03-31,282.4609375,0.8515625,7.62939453125e-06,84.8125,2.65625,35.2633,-80.8544,49.0296875,NC,Mecklenburg
1989-04-30,286.375,0.8359375,0.0,80.125,1.984375,35.2633,-80.8544,56.075,NC,Mecklenburg
1989-05-31,290.375,0.8046875,0.0,78.3125,2.265625,35.2633,-80.8544,63.275000000000006,NC,Mecklenburg
1989-06-30,296.46875,0.7265625,0.0,82.5625,1.8125,35.2633,-80.8544,74.24375,NC,Mecklenburg
1989-07-31,297.90625,0.7109375,0.0,81.625,1.5078125,35.2633,-80.8544,76.83125000000001,NC,Mecklenburg
1989-08-31,297.625,0.6328125,0.0,78.25,1.4609375,35.2633,-80.8544,76.325,NC,Mecklenburg
1989-09-30,294.6875,0.6171875,0.0,76.5625,2.2109375,35.2633,-80.8544,71.0375,NC,Mecklenburg
1989-10-31,287.3515625,0.7890625,0.0,81.375,1.875,35.2633,-80.8544,57.8328125,NC,Mecklenburg
1989-11-30,281.1328125,0.7734375,7.62939453125e-06,82.5625,2.0859375,35.2633,-80.8544,46.6390625,NC,Mecklenburg
1989-12-31,271.734375,0.828125,3.0517578125e-05,82.1875,2.328125,35.2633,-80.8544,29.721875,NC,Mecklenburg
1990-01-31,277.9296875,0.875,0.0,86.6875,2.1171875,35.2633,-80.8544,40.8734375,NC,Mecklenburg
1990-02-28,280.8203125,0.9140625,0.0,85.5,2.578125,35.2633,-80.8544,46.0765625,NC,Mecklenburg
1990-03-31,283.609375,0.9140625,0.0,83.5,2.1328125,35.2633,-80.8544,51.096875,NC,Mecklenburg
1990-04-30,286.703125,0.859375,0.0,78.0,2.1171875,35.2633,-80.8544,56.665625000000006,NC,Mecklenburg
1990-05-31,291.8828125,0.8046875,0.0,79.25,2.1796875,35.2633,-80.8544,65.9890625,NC,Mecklenburg
1990-06-30,297.015625,0.640625,0.0,71.875,1.796875,35.2633,-80.8544,75.228125,NC,Mecklenburg
1990-07-31,300.5234375,0.5234375,0.0,64.8125,1.921875,35.2633,-80.8544,81.54218750000001,NC,Mecklenburg
1990-08-31,300.0859375,0.515625,0.0,66.9375,1.5703125,35.2633,-80.8544,80.7546875,NC,Mecklenburg
1990-09-30,296.1953125,0.4921875,0.0,63.0,1.609375,35.2633,-80.8544,73.7515625,NC,Mecklenburg
1990-10-31,289.0234375,0.71875,0.0,76.125,1.8515625,35.2633,-80.8544,60.8421875,NC,Mecklenburg
1990-11-30,282.046875,0.84375,0.0,80.3125,1.78125,35.2633,-80.8544,48.284375,NC,Mecklenburg
1990-12-31,279.53125,0.8515625,0.0,85.75,2.1875,35.2633,-80.8544,43.75625,NC,Mecklenburg
1991-01-31,276.515625,0.8984375,7.62939453125e-06,88.3125,1.890625,35.2633,-80.8544,38.328125,NC,Mecklenburg
1991-02-28,278.5078125,0.90625,7.62939453125e-06,80.9375,2.2734375,35.2633,-80.8544,41.9140625,NC,Mecklenburg
1991-03-31,283.0859375,0.9140625,0.0,83.1875,2.5546875,35.2633,-80.8544,50.1546875,NC,Mecklenburg
1991-04-30,288.5078125,0.8984375,0.0,82.875,2.0703125,35.2633,-80.8544,59.9140625,NC,Mecklenburg
1991-05-31,294.34375,0.859375,0.0,82.875,1.609375,35.2633,-80.8544,70.41875,NC,Mecklenburg
1991-06-30,295.9375,0.75,0.0,78.5,1.5,35.2633,-80.8544,73.2875,NC,Mecklenburg
1991-07-31,299.5625,0.609375,0.0,76.4375,1.53125,35.2633,-80.8544,79.8125,NC,Mecklenburg
1991-08-31,297.40625,0.6484375,0.0,78.9375,1.4296875,35.2633,-80.8544,75.93125,NC,Mecklenburg
1991-09-30,295.1953125,0.5390625,0.0,68.1875,1.5,35.2633,-80.8544,71.9515625,NC,Mecklenburg
1991-10-31,288.8046875,0.5078125,0.0,67.125,1.6953125,35.2633,-80.8544,60.4484375,NC,Mecklenburg
1991-11-30,280.703125,0.515625,7.62939453125e-06,69.1875,1.8828125,35.2633,-80.8544,45.865625,NC,Mecklenburg
1991-12-31,278.640625,0.6171875,0.0,76.125,2.2265625,35.2633,-80.8544,42.153125,NC,Mecklenburg
1992-01-31,276.8828125,0.7578125,0.0,81.3125,2.2734375,35.2633,-80.8544,38.9890625,NC,Mecklenburg
1992-02-29,278.7578125,0.7890625,0.0,79.875,2.078125,35.2633,-80.8544,42.3640625,NC,Mecklenburg
1992-03-31,281.5625,0.8359375,0.0,77.625,2.359375,35.2633,-80.8544,47.4125,NC,Mecklenburg
1992-04-30,286.6796875,0.8046875,0.0,77.6875,2.109375,35.2633,-80.8544,56.6234375,NC,Mecklenburg
1992-05-31,290.0546875,0.765625,0.0,79.0625,1.9921875,35.2633,-80.8544,62.6984375,NC,Mecklenburg
1992-06-30,294.6015625,0.7734375,0.0,80.6875,1.59375,35.2633,-80.8544,70.8828125,NC,Mecklenburg
1992-07-31,300.0234375,0.5859375,0.0,71.3125,1.75,35.2633,-80.8544,80.6421875,NC,Mecklenburg
1992-08-31,297.4609375,0.5546875,0.0,73.0625,1.765625,35.2633,-80.8544,76.0296875,NC,Mecklenburg
1992-09-30,295.1796875,0.5625,0.0,75.25,1.6796875,35.2633,-80.8544,71.9234375,NC,Mecklenburg
1992-10-31,285.8984375,0.71875,0.0,78.875,1.8125,35.2633,-80.8544,55.2171875,NC,Mecklenburg
1992-11-30,282.21875,0.8125,0.0,84.625,1.9140625,35.2633,-80.8544,48.59375,NC,Mecklenburg
1992-12-31,276.046875,0.8671875,1.52587890625e-05,86.5,2.09375,35.2633,-80.8544,37.484375,NC,Mecklenburg
1993-01-31,276.71875,0.9296875,0.0,88.3125,2.0703125,35.2633,-80.8544,38.69375,NC,Mecklenburg
1993-02-28,275.6328125,0.9296875,7.62939453125e-06,81.8125,2.28125,35.2633,-80.8544,36.7390625,NC,Mecklenburg
1993-03-31,279.3515625,0.9375,3.0517578125e-05,84.5625,2.40625,35.2633,-80.8544,43.4328125,NC,Mecklenburg
1993-04-30,285.375,0.9140625,7.62939453125e-06,79.3125,2.6171875,35.2633,-80.8544,54.275000000000006,NC,Mecklenburg
1993-05-31,292.5625,0.8046875,0.0,79.9375,1.765625,35.2633,-80.8544,67.2125,NC,Mecklenburg
1993-06-30,297.953125,0.59375,0.0,70.25,1.6640625,35.2633,-80.8544,76.915625,NC,Mecklenburg
1993-07-31,303.9296875,0.4765625,0.0,58.125,1.359375,35.2633,-80.8544,87.6734375,NC,Mecklenburg
1993-08-31,300.6328125,0.4921875,0.0,65.875,1.3984375,35.2633,-80.8544,81.7390625,NC,Mecklenburg
1993-09-30,297.1328125,0.4921875,0.0,65.875,1.890625,35.2633,-80.8544,75.4390625,NC,Mecklenburg
1993-10-31,288.9453125,0.453125,0.0,65.0625,1.9296875,35.2633,-80.8544,60.7015625,NC,Mecklenburg
1993-11-30,282.125,0.546875,0.0,72.1875,2.0625,35.2633,-80.8544,48.425,NC,Mecklenburg
1993-12-31,275.5234375,0.71875,7.62939453125e-06,82.25,2.0625,35.2633,-80.8544,36.5421875,NC,Mecklenburg
1994-01-31,273.3125,0.8125,7.62939453125e-06,83.6875,2.1015625,35.2633,-80.8544,32.5625,NC,Mecklenburg
1994-02-28,277.640625,0.859375,7.62939453125e-06,82.25,2.3203125,35.2633,-80.8544,40.353125,NC,Mecklenburg
1994-03-31,282.46875,0.8828125,0.0,80.1875,2.7109375,35.2633,-80.8544,49.04375,NC,Mecklenburg
1994-04-30,288.4453125,0.8515625,0.0,79.125,2.2734375,35.2633,-80.8544,59.8015625,NC,Mecklenburg
1994-05-31,290.859375,0.7109375,0.0,73.4375,2.2109375,35.2633,-80.8544,64.146875,NC,Mecklenburg
1994-06-30,298.328125,0.609375,0.0,74.375,1.703125,35.2633,-80.8544,77.590625,NC,Mecklenburg
1994-07-31,299.0703125,0.609375,0.0,78.0,1.65625,35.2633,-80.8544,78.9265625,NC,Mecklenburg
1994-08-31,296.984375,0.6875,0.0,79.125,1.5703125,35.2633,-80.8544,75.171875,NC,Mecklenburg
1994-09-30,292.7578125,0.6484375,0.0,75.125,1.71875,35.2633,-80.8544,67.5640625,NC,Mecklenburg
1994-10-31,286.8828125,0.625,0.0,76.5,2.0078125,35.2633,-80.8544,56.9890625,NC,Mecklenburg
1994-11-30,283.0859375,0.625,0.0,73.625,2.1640625,35.2633,-80.8544,50.1546875,NC,Mecklenburg
1994-12-31,278.625,0.734375,0.0,79.8125,2.1171875,35.2633,-80.8544,42.125,NC,Mecklenburg
1995-01-31,276.53125,0.8125,0.0,82.5,2.203125,35.2633,-80.8544,38.35625,NC,Mecklenburg
1995-02-28,276.109375,0.8671875,7.62939453125e-06,81.4375,2.4140625,35.2633,-80.8544,37.596875,NC,Mecklenburg
1995-03-31,283.0546875,0.8828125,0.0,79.4375,2.0625,35.2633,-80.8544,50.0984375,NC,Mecklenburg
1995-04-30,288.234375,0.765625,0.0,76.8125,2.265625,35.2633,-80.8544,59.421875,NC,Mecklenburg
1995-05-31,293.2421875,0.6484375,0.0,74.25,2.0625,35.2633,-80.8544,68.4359375,NC,Mecklenburg
1995-06-30,295.859375,0.6796875,0.0,80.5625,1.75,35.2633,-80.8544,73.146875,NC,Mecklenburg
1995-07-31,300.2421875,0.6015625,0.0,72.8125,1.265625,35.2633,-80.8544,81.0359375,NC,Mecklenburg
1995-08-31,300.609375,0.546875,0.0,69.5625,1.796875,35.2633,-80.8544,81.696875,NC,Mecklenburg
1995-09-30,293.734375,0.6171875,0.0,75.8125,1.7109375,35.2633,-80.8544,69.321875,NC,Mecklenburg
1995-10-31,288.4765625,0.7421875,0.0,79.9375,1.8984375,35.2633,-80.8544,59.8578125,NC,Mecklenburg
1995-11-30,279.3046875,0.8203125,0.0,80.75,2.0546875,35.2633,-80.8544,43.3484375,NC,Mecklenburg
1995-12-31,274.8984375,0.8203125,7.62939453125e-06,80.625,1.84375,35.2633,-80.8544,35.4171875,NC,Mecklenburg
1996-01-31,273.9609375,0.859375,1.52587890625e-05,87.0625,2.375,35.2633,-80.8544,33.7296875,NC,Mecklenburg
1996-02-29,276.140625,0.90625,2.288818359375e-05,85.5,2.4609375,35.2633,-80.8544,37.653125,NC,Mecklenburg
1996-03-31,279.34375,0.890625,0.0,79.1875,2.7109375,35.2633,-80.8544,43.41875,NC,Mecklenburg
1996-04-30,286.1484375,0.8515625,0.0,78.4375,2.75,35.2633,-80.8544,55.6671875,NC,Mecklenburg
1996-05-31,293.015625,0.734375,0.0,80.125,2.09375,35.2633,-80.8544,68.028125,NC,Mecklenburg
1996-06-30,297.59375,0.6171875,0.0,70.5625,1.546875,35.2633,-80.8544,76.26875000000001,NC,Mecklenburg
1996-07-31,300.2421875,0.5078125,0.0,65.75,2.1484375,35.2633,-80.8544,81.0359375,NC,Mecklenburg
1996-08-31,297.921875,0.59375,0.0,76.0,1.3984375,35.2633,-80.8544,76.859375,NC,Mecklenburg
1996-09-30,293.8203125,0.625,0.0,76.875,2.0625,35.2633,-80.8544,69.4765625,NC,Mecklenburg
1996-10-31,287.609375,0.625,0.0,76.6875,2.046875,35.2633,-80.8544,58.296875,NC,Mecklenburg
1996-11-30,279.0703125,0.671875,0.0,79.0625,1.8359375,35.2633,-80.8544,42.9265625,NC,Mecklenburg
